2020-11-27	16:25:37	   0.000	  -0.000	 101.679	 255.971	  48.330	  60.010	 -80.000	  90.010	 101.680	 101.682	 101.677	 101.677	 101.686	 101.680	 101.683	 101.682	 101.121	 101.147	 102.786	 102.917	 101.681	 101.679	 101.682	 101.681
2020-11-27	16:25:38	   0.000	  -0.000	 101.679	 255.971	  48.330	  60.010	 -79.000	  90.010	 101.684	 101.684	 101.679	 101.681	 101.686	 101.682	 101.687	 101.680	 101.124	 101.145	 102.787	 102.915	 101.685	 101.683	 101.695	 101.687
2020-11-27	16:25:40	   0.000	  -0.000	 101.679	 255.971	  48.330	  60.010	 -78.000	  90.010	 101.684	 101.683	 101.676	 101.682	 101.688	 101.680	 101.685	 101.682	 101.124	 101.148	 102.787	 102.922	 101.685	 101.690	 101.692	 101.685
2020-11-27	16:25:42	   0.000	  -0.000	 101.679	 255.971	  48.330	  60.010	 -77.000	  90.010	 101.682	 101.684	 101.676	 101.680	 101.685	 101.684	 101.685	 101.682	 101.127	 101.154	 102.784	 102.909	 101.688	 101.683	 101.694	 101.686
2020-11-27	16:25:44	   0.000	  -0.000	 101.679	 255.971	  48.330	  60.010	 -76.000	  90.010	 101.681	 101.679	 101.680	 101.682	 101.685	 101.683	 101.683	 101.681	 101.139	 101.162	 102.780	 102.909	 101.685	 101.679	 101.684	 101.677
2020-11-27	16:25:46	   0.000	  -0.000	 101.679	 256.044	  48.330	  60.010	 -75.000	  90.010	 101.684	 101.682	 101.681	 101.678	 101.684	 101.678	 101.685	 101.683	 101.145	 101.158	 102.814	 102.913	 101.686	 101.682	 101.685	 101.685
2020-11-27	16:25:48	   0.000	  -0.000	 101.679	 256.044	  48.330	  60.010	 -74.000	  90.010	 101.684	 101.681	 101.679	 101.677	 101.682	 101.681	 101.684	 101.683	 101.144	 101.162	 102.791	 102.919	 101.679	 101.683	 101.688	 101.684
2020-11-27	16:25:51	   0.000	  -0.000	 101.679	 256.044	  48.330	  60.010	 -73.000	  90.010	 101.682	 101.683	 101.678	 101.680	 101.683	 101.681	 101.683	 101.681	 101.157	 101.168	 102.827	 102.912	 101.684	 101.682	 101.692	 101.685
2020-11-27	16:25:53	   0.000	  -0.000	 101.679	 256.044	  48.330	  60.010	 -72.000	  90.010	 101.682	 101.684	 101.679	 101.679	 101.686	 101.682	 101.683	 101.682	 101.167	 101.176	 102.815	 102.911	 101.684	 101.681	 101.683	 101.688
2020-11-27	16:25:55	   0.000	  -0.000	 101.679	 256.044	  48.330	  60.010	 -71.000	  90.010	 101.687	 101.684	 101.681	 101.677	 101.686	 101.679	 101.681	 101.682	 101.174	 101.179	 102.813	 102.903	 101.681	 101.682	 101.682	 101.684
2020-11-27	16:25:57	   0.000	  -0.000	 101.679	 256.044	  48.330	  60.010	 -70.000	  90.010	 101.684	 101.682	 101.681	 101.679	 101.683	 101.681	 101.684	 101.682	 101.183	 101.193	 102.806	 102.918	 101.680	 101.687	 101.686	 101.682
2020-11-27	16:25:59	   0.000	  -0.000	 101.679	 256.044	  48.330	  60.010	 -69.000	  90.010	 101.682	 101.680	 101.682	 101.681	 101.685	 101.682	 101.685	 101.687	 101.181	 101.193	 102.805	 102.910	 101.685	 101.678	 101.690	 101.682
2020-11-27	16:26:01	   0.000	  -0.000	 101.679	 256.044	  48.330	  60.010	 -68.000	  90.010	 101.684	 101.686	 101.677	 101.681	 101.684	 101.680	 101.683	 101.684	 101.192	 101.200	 102.839	 102.919	 101.685	 101.681	 101.687	 101.687
2020-11-27	16:26:03	   0.000	  -0.000	 101.679	 256.044	  48.330	  60.010	 -67.000	  90.010	 101.683	 101.682	 101.682	 101.680	 101.688	 101.681	 101.685	 101.688	 101.191	 101.202	 102.790	 102.918	 101.684	 101.686	 101.684	 101.680
2020-11-27	16:26:05	   0.000	  -0.000	 101.679	 256.044	  48.330	  60.010	 -66.000	  90.010	 101.685	 101.681	 101.679	 101.680	 101.684	 101.684	 101.684	 101.684	 101.203	 101.206	 102.817	 102.914	 101.684	 101.682	 101.683	 101.680
2020-11-27	16:26:07	   0.000	  -0.000	 101.679	 256.044	  48.330	  60.010	 -65.000	  90.010	 101.685	 101.682	 101.680	 101.683	 101.682	 101.682	 101.682	 101.687	 101.205	 101.215	 102.786	 102.905	 101.683	 101.677	 101.689	 101.678
2020-11-27	16:26:09	   0.000	  -0.000	 101.679	 256.044	  48.330	  60.010	 -64.000	  90.010	 101.686	 101.684	 101.680	 101.677	 101.684	 101.682	 101.686	 101.683	 101.213	 101.223	 102.786	 102.910	 101.681	 101.682	 101.684	 101.677
2020-11-27	16:26:11	   0.000	  -0.000	 101.679	 256.044	  48.330	  60.010	 -63.000	  90.010	 101.681	 101.681	 101.679	 101.681	 101.684	 101.680	 101.686	 101.687	 101.209	 101.213	 102.829	 102.899	 101.681	 101.678	 101.687	 101.678
2020-11-27	16:26:13	   0.000	  -0.000	 101.679	 256.044	  48.330	  60.010	 -62.000	  90.010	 101.686	 101.679	 101.678	 101.681	 101.684	 101.681	 101.683	 101.679	 101.203	 101.221	 102.832	 102.913	 101.679	 101.681	 101.682	 101.678
2020-11-27	16:26:15	   0.000	  -0.000	 101.679	 255.971	  48.330	  60.010	 -61.000	  90.010	 101.687	 101.683	 101.677	 101.681	 101.685	 101.684	 101.683	 101.682	 101.195	 101.228	 102.793	 102.906	 101.678	 101.675	 101.684	 101.676
2020-11-27	16:26:17	   0.000	  -0.000	 101.679	 256.044	  48.330	  60.010	 -60.000	  90.010	 101.685	 101.685	 101.682	 101.684	 101.682	 101.682	 101.686	 101.683	 101.210	 101.251	 102.701	 102.913	 101.683	 101.692	 101.689	 101.683
2020-11-27	16:26:20	   0.000	  -0.000	 101.679	 256.044	  48.330	  60.010	 -59.000	  90.010	 101.682	 101.681	 101.678	 101.679	 101.685	 101.686	 101.684	 101.684	 101.216	 101.271	 102.616	 102.912	 101.685	 101.680	 101.688	 101.680
2020-11-27	16:26:22	   0.000	  -0.000	 101.679	 256.044	  48.330	  60.010	 -58.000	  90.010	 101.685	 101.681	 101.678	 101.678	 101.681	 101.680	 101.682	 101.680	 101.241	 101.294	 102.483	 102.913	 101.685	 101.689	 101.694	 101.685
2020-11-27	16:26:24	   0.000	  -0.000	 101.681	 255.971	  48.330	  60.010	 -57.000	  90.010	 101.685	 101.680	 101.678	 101.680	 101.685	 101.679	 101.683	 101.676	 101.249	 101.292	 102.405	 102.913	 101.686	 101.684	 101.688	 101.685
2020-11-27	16:26:26	   0.000	  -0.000	 101.681	 256.044	  48.330	  60.010	 -56.000	  90.010	 101.683	 101.686	 101.684	 101.681	 101.690	 101.685	 101.688	 101.685	 101.264	 101.293	 102.347	 102.924	 101.685	 101.676	 101.688	 101.693
2020-11-27	16:26:28	   0.000	  -0.000	 101.681	 256.044	  48.330	  60.010	 -55.000	  90.010	 101.688	 101.685	 101.686	 101.684	 101.687	 101.685	 101.688	 101.685	 101.277	 101.288	 102.337	 102.919	 101.693	 101.687	 101.691	 101.690
2020-11-27	16:26:30	   0.000	  -0.000	 101.681	 256.044	  48.330	  60.010	 -54.000	  90.010	 101.688	 101.685	 101.683	 101.685	 101.684	 101.686	 101.683	 101.683	 101.284	 101.276	 102.364	 102.913	 101.687	 101.685	 101.691	 101.686
2020-11-27	16:26:32	   0.000	  -0.000	 101.681	 255.971	  48.330	  60.010	 -53.000	  90.010	 101.689	 101.680	 101.684	 101.683	 101.685	 101.685	 101.685	 101.682	 101.278	 101.260	 102.416	 102.917	 101.683	 101.679	 101.687	 101.688
2020-11-27	16:26:34	   0.000	  -0.000	 101.681	 256.044	  48.330	  60.010	 -52.000	  90.010	 101.684	 101.685	 101.680	 101.679	 101.684	 101.684	 101.687	 101.683	 101.287	 101.265	 102.437	 102.922	 101.685	 101.689	 101.696	 101.681
2020-11-27	16:26:36	   0.000	  -0.000	 101.681	 256.044	  48.330	  60.010	 -51.000	  90.010	 101.686	 101.688	 101.682	 101.680	 101.685	 101.684	 101.686	 101.680	 101.269	 101.239	 102.543	 102.919	 101.682	 101.685	 101.690	 101.685
2020-11-27	16:26:38	   0.000	  -0.000	 101.681	 255.971	  48.330	  60.010	 -50.000	  90.010	 101.684	 101.684	 101.684	 101.687	 101.689	 101.685	 101.685	 101.686	 101.261	 101.240	 102.582	 102.913	 101.681	 101.689	 101.692	 101.684
2020-11-27	16:26:40	   0.000	  -0.000	 101.681	 256.044	  48.330	  60.010	 -49.000	  90.010	 101.687	 101.683	 101.685	 101.685	 101.686	 101.685	 101.688	 101.684	 101.239	 101.209	 102.655	 102.905	 101.684	 101.681	 101.692	 101.681
2020-11-27	16:26:42	   0.000	  -0.000	 101.681	 256.044	  48.330	  60.010	 -48.000	  90.010	 101.686	 101.687	 101.677	 101.679	 101.687	 101.684	 101.689	 101.684	 101.238	 101.212	 102.693	 102.908	 101.683	 101.687	 101.689	 101.685
2020-11-27	16:26:45	   0.000	  -0.000	 101.681	 255.971	  48.330	  60.010	 -47.000	  90.010	 101.684	 101.683	 101.680	 101.681	 101.682	 101.684	 101.687	 101.682	 101.225	 101.208	 102.691	 102.901	 101.685	 101.685	 101.689	 101.684
2020-11-27	16:26:47	   0.000	  -0.000	 101.681	 255.971	  48.330	  60.010	 -46.000	  90.010	 101.690	 101.684	 101.682	 101.685	 101.689	 101.686	 101.688	 101.685	 101.226	 101.212	 102.709	 102.918	 101.685	 101.686	 101.687	 101.687
